date,store_id,nb_tickets
2024-12-23,S06,46
2024-12-24,S06,61
2024-12-25,S06,0
2024-12-26,S06,48
2024-12-27,S06,60
2024-12-28,S06,74
2024-12-29,S06,34
2024-12-30,S06,44
2024-12-31,S06,39
2025-01-01,S06,0
2025-01-02,S06,40
2025-01-03,S06,53
2025-01-04,S06,73
2025-01-05,S06,28
2025-01-06,S06,44
2025-01-07,S06,47
2025-01-08,S06,77
2025-01-09,S06,36
2025-01-10,S06,64
2025-01-11,S06,77
2025-01-12,S06,34
2025-01-13,S06,54
2025-01-14,S06,72
2025-01-15,S06,70
2025-01-16,S06,43
2025-01-17,S06,61
2025-01-18,S06,65
2025-01-19,S06,25
2025-01-20,S06,40
2025-01-21,S06,61
2025-01-22,S06,78
2025-01-23,S06,41
2025-01-24,S06,78
2025-01-25,S06,69
2025-01-26,S06,28
2025-01-27,S06,33
2025-01-28,S06,46
2025-01-29,S06,32
2025-01-30,S06,42
2025-01-31,S06,57
2025-02-01,S06,83
2025-02-02,S06,31
2025-02-03,S06,48
2025-02-04,S06,51
2025-02-05,S06,53
2025-02-06,S06,49
2025-02-07,S06,75
2025-02-08,S06,86
2025-02-09,S06,26
2025-02-10,S06,62
2025-02-11,S06,46
2025-02-12,S06,43
2025-02-13,S06,48
2025-02-14,S06,34
2025-02-15,S06,69
2025-02-16,S06,18
2025-02-17,S06,58
2025-02-18,S06,32
2025-02-19,S06,60
2025-02-20,S06,48
2025-02-21,S06,59
2025-02-22,S06,73
2025-02-23,S06,26
2025-02-24,S06,36
2025-02-25,S06,43
2025-02-26,S06,40
2025-02-27,S06,54
2025-02-28,S06,53
2025-03-01,S06,87
2025-03-02,S06,28
2025-03-03,S06,61
2025-03-04,S06,62
2025-03-05,S06,38
2025-03-06,S06,52
2025-03-07,S06,54
2025-03-08,S06,98
2025-03-09,S06,39
2025-03-10,S06,49
2025-03-11,S06,56
2025-03-12,S06,70
2025-03-13,S06,38
2025-03-14,S06,57
2025-03-15,S06,75
2025-03-16,S06,35
2025-03-17,S06,60
2025-03-18,S06,60
2025-03-19,S06,71
2025-03-20,S06,46
2025-03-21,S06,71
2025-03-22,S06,103
2025-03-23,S06,39
2025-03-24,S06,53
2025-03-25,S06,40
2025-03-26,S06,45
2025-03-27,S06,52
2025-03-28,S06,48
2025-03-29,S06,78
2025-03-30,S06,25
2025-03-31,S06,50
2025-04-01,S06,53
2025-04-02,S06,53
2025-04-03,S06,34
2025-04-04,S06,47
2025-04-05,S06,101
2025-04-06,S06,33
2025-04-07,S06,44
2025-04-08,S06,47
2025-04-09,S06,71
2025-04-10,S06,43
2025-04-11,S06,78
2025-04-12,S06,85
2025-04-13,S06,27
2025-04-14,S06,49
2025-04-15,S06,60
2025-04-16,S06,67
2025-04-17,S06,42
2025-04-18,S06,43
2025-04-19,S06,101
2025-04-20,S06,42
2025-04-21,S06,21
2025-04-22,S06,43
2025-04-23,S06,39
2025-04-24,S06,46
2025-04-25,S06,67
2025-04-26,S06,92
2025-04-27,S06,43
2025-04-28,S06,72
2025-04-29,S06,47
2025-04-30,S06,69
2025-05-01,S06,0
2025-05-02,S06,41
2025-05-03,S06,58
2025-05-04,S06,29
2025-05-05,S06,50
2025-05-06,S06,62
2025-05-07,S06,92
2025-05-08,S06,38
2025-05-09,S06,78
2025-05-10,S06,107
2025-05-11,S06,38
2025-05-12,S06,38
2025-05-13,S06,45
2025-05-14,S06,64
2025-05-15,S06,56
2025-05-16,S06,73
2025-05-17,S06,69
2025-05-18,S06,34
2025-05-19,S06,50
2025-05-20,S06,49
2025-05-21,S06,51
2025-05-22,S06,49
2025-05-23,S06,71
2025-05-24,S06,74
2025-05-25,S06,25
2025-05-26,S06,51
2025-05-27,S06,59
2025-05-28,S06,57
2025-05-29,S06,22
2025-05-30,S06,65
2025-05-31,S06,88
2025-06-01,S06,23
2025-06-02,S06,37
2025-06-03,S06,60
2025-06-04,S06,53
2025-06-05,S06,54
2025-06-06,S06,50
2025-06-07,S06,82
2025-06-08,S06,31
2025-06-09,S06,37
2025-06-10,S06,38
2025-06-11,S06,67
2025-06-12,S06,37
2025-06-13,S06,54
2025-06-14,S06,72
2025-06-15,S06,36
2025-06-16,S06,51
2025-06-17,S06,66
2025-06-18,S06,52
2025-06-19,S06,50
2025-06-20,S06,57
2025-06-21,S06,96
2025-06-22,S06,38
2025-06-23,S06,48
2025-06-24,S06,60
2025-06-25,S06,56
2025-06-26,S06,45
2025-06-27,S06,66
2025-06-28,S06,87
2025-06-29,S06,29
2025-06-30,S06,36
2025-07-01,S06,41
2025-07-02,S06,36
2025-07-03,S06,55
2025-07-04,S06,69
2025-07-05,S06,58
2025-07-06,S06,34
2025-07-07,S06,39
2025-07-08,S06,52
2025-07-09,S06,45
2025-07-10,S06,49
2025-07-11,S06,47
2025-07-12,S06,72
2025-07-13,S06,36
2025-07-14,S06,25
2025-07-15,S06,52
2025-07-16,S06,63
2025-07-17,S06,36
2025-07-18,S06,75
2025-07-19,S06,106
2025-07-20,S06,39
2025-07-21,S06,36
2025-07-22,S06,45
2025-07-23,S06,66
2025-07-24,S06,43
2025-07-25,S06,86
2025-07-26,S06,102
2025-07-27,S06,27
2025-07-28,S06,39
2025-07-29,S06,35
2025-07-30,S06,59
2025-07-31,S06,47
2025-08-01,S06,49
2025-08-02,S06,66
2025-08-03,S06,21
2025-08-04,S06,38
2025-08-05,S06,49
2025-08-06,S06,71
2025-08-07,S06,41
2025-08-08,S06,53
2025-08-09,S06,83
2025-08-10,S06,30
2025-08-11,S06,67
2025-08-12,S06,52
2025-08-13,S06,64
2025-08-14,S06,71
2025-08-15,S06,56
2025-08-16,S06,111
2025-08-17,S06,30
2025-08-18,S06,43
2025-08-19,S06,48
2025-08-20,S06,44
2025-08-21,S06,45
2025-08-22,S06,64
2025-08-23,S06,81
2025-08-24,S06,28
2025-08-25,S06,57
2025-08-26,S06,51
2025-08-27,S06,71
2025-08-28,S06,58
2025-08-29,S06,50
2025-08-30,S06,82
2025-08-31,S06,42
2025-09-01,S06,43
2025-09-02,S06,72
2025-09-03,S06,66
2025-09-04,S06,42
2025-09-05,S06,37
2025-09-06,S06,75
2025-09-07,S06,30
2025-09-08,S06,61
2025-09-09,S06,49
2025-09-10,S06,87
2025-09-11,S06,67
2025-09-12,S06,55
2025-09-13,S06,70
2025-09-14,S06,33
2025-09-15,S06,39
2025-09-16,S06,59
2025-09-17,S06,55
2025-09-18,S06,49
2025-09-19,S06,68
2025-09-20,S06,76
2025-09-21,S06,28
2025-09-22,S06,39
2025-09-23,S06,53
2025-09-24,S06,69
2025-09-25,S06,41
2025-09-26,S06,47
2025-09-27,S06,72
2025-09-28,S06,34
2025-09-29,S06,53
2025-09-30,S06,47
2025-10-01,S06,59
2025-10-02,S06,56
2025-10-03,S06,55
2025-10-04,S06,85
2025-10-05,S06,37
2025-10-06,S06,53
2025-10-07,S06,52
2025-10-08,S06,58
2025-10-09,S06,57
2025-10-10,S06,60
2025-10-11,S06,90
2025-10-12,S06,26
2025-10-13,S06,54
2025-10-14,S06,62
2025-10-15,S06,74
2025-10-16,S06,50
2025-10-17,S06,40
2025-10-18,S06,72
2025-10-19,S06,28
2025-10-20,S06,44
2025-10-21,S06,42
2025-10-22,S06,47
2025-10-23,S06,45
2025-10-24,S06,63
2025-10-25,S06,89
2025-10-26,S06,29
2025-10-27,S06,27
2025-10-28,S06,48
2025-10-29,S06,61
2025-10-30,S06,38
2025-10-31,S06,58
2025-11-01,S06,59
2025-11-02,S06,28
2025-11-03,S06,48
2025-11-04,S06,51
2025-11-05,S06,89
2025-11-06,S06,56
2025-11-07,S06,53
2025-11-08,S06,90
2025-11-09,S06,20
2025-11-10,S06,36
2025-11-11,S06,34
2025-11-12,S06,79
2025-11-13,S06,52
2025-11-14,S06,54
2025-11-15,S06,97
2025-11-16,S06,31
2025-11-17,S06,35
2025-11-18,S06,63
2025-11-19,S06,63
2025-11-20,S06,54
2025-11-21,S06,55
2025-11-22,S06,82
2025-11-23,S06,27
2025-11-24,S06,48
2025-11-25,S06,45
2025-11-26,S06,85
2025-11-27,S06,72
2025-11-28,S06,65
2025-11-29,S06,95
2025-11-30,S06,33
2025-12-01,S06,50
2025-12-02,S06,66
2025-12-03,S06,84
2025-12-04,S06,39
2025-12-05,S06,76
2025-12-06,S06,58
2025-12-07,S06,23
2025-12-08,S06,53
2025-12-09,S06,68
2025-12-10,S06,82
2025-12-11,S06,36
2025-12-12,S06,50
2025-12-13,S06,83
2025-12-14,S06,33
2025-12-15,S06,64
2025-12-16,S06,79
2025-12-17,S06,64
2025-12-18,S06,63
2025-12-19,S06,101
2025-12-20,S06,91
2025-12-21,S06,35
2025-12-22,S06,68
2025-12-23,S06,59
2025-12-24,S06,79
2025-12-25,S06,0
2025-12-26,S06,59
2025-12-27,S06,64
2025-12-28,S06,20
2025-12-29,S06,39
2025-12-30,S06,50
2025-12-31,S06,50
2026-01-01,S06,0
2026-01-02,S06,56
2026-01-03,S06,80
2026-01-04,S06,27
2026-01-05,S06,38
2026-01-06,S06,31
2026-01-07,S06,60
2026-01-08,S06,51
2026-01-09,S06,41
2026-01-10,S06,54
2026-01-11,S06,25
2026-01-12,S06,37
2026-01-13,S06,45
2026-01-14,S06,57
2026-01-15,S06,57
2026-01-16,S06,47
2026-01-17,S06,68
2026-01-18,S06,24
2026-01-19,S06,45
2026-01-20,S06,48
2026-01-21,S06,88
2026-01-22,S06,31
2026-01-23,S06,67
2026-01-24,S06,103
2026-01-25,S06,31
2026-01-26,S06,65
2026-01-27,S06,53
2026-01-28,S06,48
2026-01-29,S06,51
2026-01-30,S06,65
2026-01-31,S06,103
2026-02-01,S06,39
2026-02-02,S06,46
2026-02-03,S06,53
2026-02-04,S06,48
2026-02-05,S06,58
2026-02-06,S06,42
2026-02-07,S06,63
2026-02-08,S06,21
2026-02-09,S06,44
2026-02-10,S06,48
2026-02-11,S06,44
2026-02-12,S06,27
2026-02-13,S06,51
2026-02-14,S06,63
2026-02-15,S06,37
2026-02-16,S06,39
2026-02-17,S06,55
2026-02-18,S06,50
2026-02-19,S06,68
2026-02-20,S06,53
2026-02-21,S06,67
2026-02-22,S06,26
2026-02-23,S06,49
2026-02-24,S06,62
2026-02-25,S06,58
2026-02-26,S06,47
2026-02-27,S06,43
2026-02-28,S06,54
2026-03-01,S06,27
2026-03-02,S06,40
2026-03-03,S06,42
2026-03-04,S06,54
2026-03-05,S06,38
2026-03-06,S06,58
2026-03-07,S06,80
2026-03-08,S06,32
2026-03-09,S06,53
2026-03-10,S06,55
2026-03-11,S06,70
2026-03-12,S06,64
2026-03-13,S06,59
2026-03-14,S06,79
2026-03-15,S06,26
2026-03-16,S06,57
2026-03-17,S06,61
2026-03-18,S06,67
2026-03-19,S06,60
2026-03-20,S06,64
2026-03-21,S06,96
2026-03-22,S06,30
2026-03-23,S06,49
2026-03-24,S06,43
2026-03-25,S06,42
2026-03-26,S06,51
2026-03-27,S06,61
2026-03-28,S06,67
2026-03-29,S06,20
2026-03-30,S06,54
2026-03-31,S06,45
2026-04-01,S06,61
2026-04-02,S06,52
2026-04-03,S06,42
2026-04-04,S06,72
2026-04-05,S06,28
2026-04-06,S06,26
2026-04-07,S06,35
2026-04-08,S06,61
2026-04-09,S06,69
2026-04-10,S06,55
2026-04-11,S06,73
2026-04-12,S06,24
2026-04-13,S06,41
2026-04-14,S06,43
2026-04-15,S06,67
2026-04-16,S06,42
2026-04-17,S06,38
2026-04-18,S06,61
2026-04-19,S06,25
2026-04-20,S06,47
2026-04-21,S06,46
2026-04-22,S06,51
2026-04-23,S06,50
2026-04-24,S06,54
2026-04-25,S06,93
2026-04-26,S06,23
2026-04-27,S06,40
2026-04-28,S06,62
2026-04-29,S06,80
2026-04-30,S06,59
2026-05-01,S06,0
2026-05-02,S06,94
2026-05-03,S06,25
2026-05-04,S06,49
2026-05-05,S06,49
2026-05-06,S06,32
2026-05-07,S06,53
2026-05-08,S06,38
2026-05-09,S06,84
2026-05-10,S06,27
2026-05-11,S06,52
2026-05-12,S06,55
2026-05-13,S06,61
2026-05-14,S06,23
2026-05-15,S06,73
2026-05-16,S06,89
2026-05-17,S06,34
2026-05-18,S06,36
2026-05-19,S06,45
2026-05-20,S06,63
2026-05-21,S06,53
2026-05-22,S06,52
2026-05-23,S06,78
2026-05-24,S06,25
2026-05-25,S06,13
2026-05-26,S06,44
2026-05-27,S06,50
2026-05-28,S06,51
2026-05-29,S06,53
2026-05-30,S06,60
2026-05-31,S06,29
2026-06-01,S06,65
2026-06-02,S06,33
2026-06-03,S06,67
2026-06-04,S06,37
2026-06-05,S06,56
2026-06-06,S06,69
2026-06-07,S06,41
2026-06-08,S06,55
2026-06-09,S06,65
2026-06-10,S06,66
2026-06-11,S06,45
2026-06-12,S06,55
2026-06-13,S06,94
2026-06-14,S06,49
2026-06-15,S06,52
2026-06-16,S06,67
2026-06-17,S06,88
2026-06-18,S06,51
2026-06-19,S06,59
2026-06-20,S06,82
2026-06-21,S06,25
2026-06-22,S06,48
2026-06-23,S06,33
2026-06-24,S06,61
2026-06-25,S06,52
2026-06-26,S06,49
2026-06-27,S06,68
2026-06-28,S06,26
2026-06-29,S06,39
2026-06-30,S06,42
2021-07-01,S07,39
2021-07-02,S07,89
2021-07-03,S07,67
2021-07-04,S07,0
2021-07-05,S07,46
2021-07-06,S07,53
2021-07-07,S07,47
2021-07-08,S07,40
2021-07-09,S07,47
2021-07-10,S07,71
2021-07-11,S07,0
2021-07-12,S07,31
2021-07-13,S07,37
2021-07-14,S07,0
2021-07-15,S07,42
2021-07-16,S07,40
2021-07-17,S07,83
2021-07-18,S07,0
2021-07-19,S07,61
2021-07-20,S07,49
2021-07-21,S07,63
2021-07-22,S07,44
2021-07-23,S07,68
2021-07-24,S07,58
2021-07-25,S07,0
2021-07-26,S07,50
2021-07-27,S07,61
2021-07-28,S07,38
2021-07-29,S07,41
2021-07-30,S07,58
2021-07-31,S07,70
2021-08-01,S07,0
2021-08-02,S07,39
2021-08-03,S07,53
2021-08-04,S07,56
2021-08-05,S07,34
2021-08-06,S07,64
2021-08-07,S07,58
2021-08-08,S07,0
2021-08-09,S07,36
2021-08-10,S07,34
2021-08-11,S07,60
2021-08-12,S07,44
2021-08-13,S07,55
2021-08-14,S07,91
2021-08-15,S07,0
2021-08-16,S07,54
2021-08-17,S07,41
2021-08-18,S07,77
2021-08-19,S07,35
2021-08-20,S07,71
2021-08-21,S07,65
2021-08-22,S07,0
2021-08-23,S07,39
2021-08-24,S07,46
2021-08-25,S07,53
2021-08-26,S07,36
2021-08-27,S07,54
2021-08-28,S07,78
2021-08-29,S07,0
2021-08-30,S07,35
2021-08-31,S07,38
2021-09-01,S07,63
2021-09-02,S07,49
2021-09-03,S07,54
2021-09-04,S07,45
2021-09-05,S07,0
2021-09-06,S07,43
2021-09-07,S07,42
2021-09-08,S07,47
2021-09-09,S07,47
2021-09-10,S07,58
2021-09-11,S07,92
2021-09-12,S07,0
2021-09-13,S07,46
2021-09-14,S07,38
2021-09-15,S07,52
2021-09-16,S07,52
2021-09-17,S07,48
2021-09-18,S07,73
2021-09-19,S07,0
2021-09-20,S07,37
2021-09-21,S07,37
2021-09-22,S07,60
2021-09-23,S07,56
2021-09-24,S07,36
2021-09-25,S07,67
2021-09-26,S07,0
2021-09-27,S07,48
2021-09-28,S07,51
2021-09-29,S07,67
2021-09-30,S07,35
2021-10-01,S07,58
2021-10-02,S07,70
2021-10-03,S07,0
2021-10-04,S07,41
2021-10-05,S07,33
2021-10-06,S07,51
2021-10-07,S07,38
2021-10-08,S07,51
2021-10-09,S07,66
2021-10-10,S07,0
2021-10-11,S07,30
2021-10-12,S07,47
2021-10-13,S07,61
2021-10-14,S07,34
2021-10-15,S07,48
2021-10-16,S07,58
2021-10-17,S07,0
2021-10-18,S07,44
2021-10-19,S07,61
2021-10-20,S07,76
2021-10-21,S07,48
2021-10-22,S07,49
2021-10-23,S07,95
2021-10-24,S07,0
2021-10-25,S07,43
2021-10-26,S07,52
2021-10-27,S07,68
2021-10-28,S07,47
2021-10-29,S07,41
2021-10-30,S07,97
2021-10-31,S07,0
2021-11-01,S07,0
2021-11-02,S07,44
2021-11-03,S07,65
2021-11-04,S07,45
2021-11-05,S07,50
2021-11-06,S07,75
2021-11-07,S07,0
2021-11-08,S07,42
2021-11-09,S07,47
2021-11-10,S07,59
2021-11-11,S07,0
2021-11-12,S07,56
2021-11-13,S07,83
2021-11-14,S07,0
2021-11-15,S07,39
2021-11-16,S07,57
2021-11-17,S07,60
2021-11-18,S07,47
2021-11-19,S07,72
2021-11-20,S07,79
2021-11-21,S07,0
2021-11-22,S07,37
2021-11-23,S07,67
2021-11-24,S07,46
2021-11-25,S07,53
2021-11-26,S07,48
2021-11-27,S07,72
2021-11-28,S07,0
2021-11-29,S07,58
2021-11-30,S07,36
2021-12-01,S07,72
2021-12-02,S07,39
2021-12-03,S07,49
2021-12-04,S07,76
2021-12-05,S07,0
2021-12-06,S07,50
2021-12-07,S07,34
2021-12-08,S07,67
2021-12-09,S07,58
2021-12-10,S07,54
2021-12-11,S07,112
2021-12-12,S07,0
2021-12-13,S07,46
2021-12-14,S07,59
2021-12-15,S07,57
2021-12-16,S07,57
2021-12-17,S07,59
2021-12-18,S07,78
2021-12-19,S07,0
2021-12-20,S07,48
2021-12-21,S07,59
2021-12-22,S07,56
2021-12-23,S07,50
2021-12-24,S07,60
2021-12-25,S07,0
2021-12-26,S07,0
2021-12-27,S07,25
2021-12-28,S07,46
2021-12-29,S07,38
2021-12-30,S07,41
2021-12-31,S07,52
2022-01-01,S07,0
2022-01-02,S07,0
2022-01-03,S07,51
2022-01-04,S07,39
2022-01-05,S07,52
2022-01-06,S07,35
2022-01-07,S07,40
2022-01-08,S07,54
2022-01-09,S07,0
2022-01-10,S07,27
2022-01-11,S07,56
2022-01-12,S07,76
2022-01-13,S07,56
2022-01-14,S07,46
2022-01-15,S07,75
2022-01-16,S07,0
2022-01-17,S07,38
2022-01-18,S07,44
2022-01-19,S07,56
2022-01-20,S07,48
2022-01-21,S07,52
2022-01-22,S07,78
2022-01-23,S07,0
2022-01-24,S07,54
2022-01-25,S07,58
2022-01-26,S07,52
2022-01-27,S07,57
2022-01-28,S07,53
2022-01-29,S07,73
2022-01-30,S07,0
2022-01-31,S07,45
2022-02-01,S07,56
2022-02-02,S07,63
2022-02-03,S07,50
2022-02-04,S07,54
2022-02-05,S07,73
2022-02-06,S07,0
2022-02-07,S07,40
2022-02-08,S07,52
2022-02-09,S07,50
2022-02-10,S07,38
2022-02-11,S07,52
2022-02-12,S07,81
2022-02-13,S07,0
2022-02-14,S07,45
2022-02-15,S07,53
2022-02-16,S07,56
2022-02-17,S07,43
2022-02-18,S07,43
2022-02-19,S07,56
2022-02-20,S07,0
2022-02-21,S07,46
2022-02-22,S07,45
2022-02-23,S07,59
2022-02-24,S07,27
2022-02-25,S07,48
2022-02-26,S07,86
2022-02-27,S07,0
2022-02-28,S07,59
2022-03-01,S07,38
2022-03-02,S07,54
2022-03-03,S07,47
2022-03-04,S07,58
2022-03-05,S07,90
2022-03-06,S07,0
2022-03-07,S07,48
2022-03-08,S07,50
2022-03-09,S07,74
2022-03-10,S07,44
2022-03-11,S07,53
2022-03-12,S07,94
2022-03-13,S07,0
2022-03-14,S07,49
2022-03-15,S07,59
2022-03-16,S07,60
2022-03-17,S07,43
2022-03-18,S07,56
2022-03-19,S07,95
2022-03-20,S07,0
2022-03-21,S07,47
2022-03-22,S07,33
2022-03-23,S07,50
2022-03-24,S07,42
2022-03-25,S07,63
2022-03-26,S07,65
2022-03-27,S07,0
2022-03-28,S07,34
2022-03-29,S07,67
2022-03-30,S07,57
2022-03-31,S07,48
2022-04-01,S07,43
2022-04-02,S07,69
2022-04-03,S07,0
2022-04-04,S07,36
2022-04-05,S07,35
2022-04-06,S07,50
2022-04-07,S07,58
2022-04-08,S07,63
2022-04-09,S07,91
2022-04-10,S07,0
2022-04-11,S07,32
2022-04-12,S07,56
2022-04-13,S07,59
2022-04-14,S07,44
2022-04-15,S07,59
2022-04-16,S07,62
2022-04-17,S07,0
2022-04-18,S07,0
2022-04-19,S07,52
2022-04-20,S07,30
2022-04-21,S07,59
2022-04-22,S07,60
2022-04-23,S07,87
2022-04-24,S07,0
2022-04-25,S07,46
2022-04-26,S07,47
2022-04-27,S07,64
2022-04-28,S07,39
2022-04-29,S07,52
2022-04-30,S07,83
2022-05-01,S07,0
2022-05-02,S07,45
2022-05-03,S07,38
2022-05-04,S07,65
2022-05-05,S07,43
2022-05-06,S07,56
2022-05-07,S07,78
2022-05-08,S07,0
2022-05-09,S07,45
2022-05-10,S07,43
2022-05-11,S07,43
2022-05-12,S07,44
2022-05-13,S07,62
2022-05-14,S07,62
2022-05-15,S07,0
2022-05-16,S07,47
2022-05-17,S07,42
2022-05-18,S07,36
2022-05-19,S07,30
2022-05-20,S07,55
2022-05-21,S07,52
2022-05-22,S07,0
2022-05-23,S07,31
2022-05-24,S07,56
2022-05-25,S07,67
2022-05-26,S07,0
2022-05-27,S07,56
2022-05-28,S07,78
2022-05-29,S07,0
2022-05-30,S07,37
2022-05-31,S07,50
2022-06-01,S07,53
2022-06-02,S07,40
2022-06-03,S07,48
2022-06-04,S07,73
2022-06-05,S07,0
2022-06-06,S07,0
2022-06-07,S07,48
2022-06-08,S07,44
2022-06-09,S07,44
2022-06-10,S07,43
2022-06-11,S07,71
2022-06-12,S07,0
2022-06-13,S07,53
2022-06-14,S07,50
2022-06-15,S07,43
2022-06-16,S07,42
2022-06-17,S07,66
2022-06-18,S07,76
2022-06-19,S07,0
2022-06-20,S07,35
2022-06-21,S07,43
2022-06-22,S07,43
2022-06-23,S07,37
2022-06-24,S07,60
2022-06-25,S07,73
2022-06-26,S07,0
2022-06-27,S07,45
2022-06-28,S07,53
2022-06-29,S07,59
2022-06-30,S07,44
2022-07-01,S07,41
2022-07-02,S07,76
2022-07-03,S07,0
2022-07-04,S07,48
2022-07-05,S07,40
2022-07-06,S07,75
2022-07-07,S07,53
2022-07-08,S07,67
2022-07-09,S07,92
2022-07-10,S07,0
2022-07-11,S07,57
2022-07-12,S07,36
2022-07-13,S07,62
2022-07-14,S07,0
2022-07-15,S07,58
2022-07-16,S07,55
2022-07-17,S07,0
2022-07-18,S07,32
2022-07-19,S07,37
2022-07-20,S07,49
2022-07-21,S07,51
2022-07-22,S07,52
2022-07-23,S07,70
2022-07-24,S07,0
2022-07-25,S07,36
2022-07-26,S07,42
2022-07-27,S07,63
2022-07-28,S07,39
2022-07-29,S07,63
2022-07-30,S07,100
2022-07-31,S07,0
2022-08-01,S07,57
2022-08-02,S07,53
2022-08-03,S07,43
2022-08-04,S07,39
2022-08-05,S07,57
2022-08-06,S07,67
2022-08-07,S07,0
2022-08-08,S07,34
2022-08-09,S07,46
2022-08-10,S07,38
2022-08-11,S07,42
2022-08-12,S07,54
2022-08-13,S07,99
2022-08-14,S07,0
2022-08-15,S07,0
2022-08-16,S07,56
2022-08-17,S07,43
2022-08-18,S07,59
2022-08-19,S07,43
2022-08-20,S07,108
2022-08-21,S07,0
2022-08-22,S07,38
2022-08-23,S07,45
2022-08-24,S07,86
2022-08-25,S07,36
2022-08-26,S07,57
2022-08-27,S07,76
2022-08-28,S07,0
2022-08-29,S07,56
2022-08-30,S07,55
2022-08-31,S07,66
2022-09-01,S07,55
2022-09-02,S07,59
2022-09-03,S07,83
2022-09-04,S07,0
2022-09-05,S07,45
2022-09-06,S07,44
2022-09-07,S07,79
2022-09-08,S07,49
2022-09-09,S07,42
2022-09-10,S07,79
2022-09-11,S07,0
2022-09-12,S07,25
2022-09-13,S07,49
2022-09-14,S07,56
2022-09-15,S07,61
2022-09-16,S07,79
2022-09-17,S07,86
2022-09-18,S07,0
2022-09-19,S07,70
2022-09-20,S07,36
2022-09-21,S07,69
2022-09-22,S07,61
2022-09-23,S07,47
2022-09-24,S07,74
2022-09-25,S07,0
2022-09-26,S07,58
2022-09-27,S07,37
2022-09-28,S07,59
2022-09-29,S07,34
2022-09-30,S07,65
2022-10-01,S07,92
2022-10-02,S07,0
2022-10-03,S07,37
2022-10-04,S07,45
2022-10-05,S07,73
2022-10-06,S07,43
2022-10-07,S07,55
2022-10-08,S07,64
2022-10-09,S07,0
2022-10-10,S07,37
2022-10-11,S07,36
2022-10-12,S07,59
2022-10-13,S07,51
2022-10-14,S07,44
2022-10-15,S07,72
2022-10-16,S07,0
2022-10-17,S07,32
2022-10-18,S07,40
2022-10-19,S07,53
2022-10-20,S07,34
2022-10-21,S07,58
2022-10-22,S07,80
2022-10-23,S07,0
2022-10-24,S07,45
2022-10-25,S07,42
2022-10-26,S07,49
2022-10-27,S07,42
2022-10-28,S07,41
2022-10-29,S07,94
2022-10-30,S07,0
2022-10-31,S07,34
2022-11-01,S07,0
2022-11-02,S07,61
2022-11-03,S07,57
2022-11-04,S07,62
2022-11-05,S07,67
2022-11-06,S07,0
2022-11-07,S07,44
2022-11-08,S07,47
2022-11-09,S07,68
2022-11-10,S07,55
2022-11-11,S07,0
2022-11-12,S07,72
2022-11-13,S07,0
2022-11-14,S07,43
2022-11-15,S07,56
2022-11-16,S07,72
2022-11-17,S07,53
2022-11-18,S07,52
2022-11-19,S07,97
2022-11-20,S07,0
2022-11-21,S07,38
2022-11-22,S07,50
2022-11-23,S07,52
2022-11-24,S07,66
2022-11-25,S07,42
2022-11-26,S07,82
2022-11-27,S07,0
2022-11-28,S07,47
2022-11-29,S07,42
2022-11-30,S07,68
2022-12-01,S07,47
2022-12-02,S07,53
2022-12-03,S07,72
2022-12-04,S07,0
2022-12-05,S07,49
2022-12-06,S07,40
2022-12-07,S07,82
2022-12-08,S07,61
2022-12-09,S07,52
2022-12-10,S07,87
2022-12-11,S07,0
2022-12-12,S07,44
2022-12-13,S07,63
2022-12-14,S07,43
2022-12-15,S07,67
2022-12-16,S07,62
2022-12-17,S07,117
2022-12-18,S07,0
2022-12-19,S07,53
2022-12-20,S07,52
2022-12-21,S07,73
2022-12-22,S07,46
2022-12-23,S07,59
2022-12-24,S07,79
2022-12-25,S07,0
2022-12-26,S07,29
2022-12-27,S07,44
2022-12-28,S07,55
2022-12-29,S07,37
2022-12-30,S07,49
2022-12-31,S07,56
2023-01-01,S07,0
2023-01-02,S07,42
2023-01-03,S07,39
2023-01-04,S07,61
2023-01-05,S07,38
2023-01-06,S07,42
2023-01-07,S07,80
2023-01-08,S07,0
2023-01-09,S07,53
2023-01-10,S07,46
2023-01-11,S07,54
2023-01-12,S07,42
2023-01-13,S07,39
2023-01-14,S07,50
2023-01-15,S07,0
2023-01-16,S07,39
2023-01-17,S07,56
2023-01-18,S07,61
2023-01-19,S07,41
2023-01-20,S07,35
2023-01-21,S07,81
2023-01-22,S07,0
2023-01-23,S07,46
2023-01-24,S07,61
2023-01-25,S07,57
2023-01-26,S07,57
2023-01-27,S07,53
2023-01-28,S07,84
2023-01-29,S07,0
2023-01-30,S07,41
2023-01-31,S07,51
2023-02-01,S07,61
2023-02-02,S07,36
2023-02-03,S07,56
2023-02-04,S07,76
2023-02-05,S07,0
2023-02-06,S07,39
2023-02-07,S07,44
2023-02-08,S07,63
2023-02-09,S07,36
2023-02-10,S07,54
2023-02-11,S07,75
2023-02-12,S07,0
2023-02-13,S07,42
2023-02-14,S07,78
2023-02-15,S07,40
2023-02-16,S07,39
2023-02-17,S07,65
2023-02-18,S07,80
2023-02-19,S07,0
2023-02-20,S07,53
2023-02-21,S07,47
2023-02-22,S07,52
2023-02-23,S07,49
2023-02-24,S07,44
2023-02-25,S07,90
2023-02-26,S07,0
2023-02-27,S07,33
2023-02-28,S07,42
2023-03-01,S07,54
2023-03-02,S07,53
